measurement_time,x_axis,y_axis,z_axis
5601.32,-35,4,-8
5601.33,-34,5,-8
5601.34,-34,5,-8
5601.35,-34,5,-7
5601.36,-34,5,-7
5601.37,-33,5,-7
5601.38,-33,5,-7
5601.39,-32,5,-7
5601.4,-32,4,-7
5601.41,-31,4,-7
5601.42,-31,4,-7
5601.43,-30,3,-7
5601.45,-29,3,-7
5601.47,-28,2,-7
5601.48,-27,2,-7
5601.49,-27,2,-7
5601.5,-27,2,-7
5601.51,-26,1,-7
5601.52,-26,1,-7
5601.53,-25,1,-8
5601.54,-25,1,-8
5601.55,-24,0,-8
5601.56,-24,0,-8
5601.57,-23,0,-8
5601.58,-23,0,-9
5601.59,-22,0,-9
5601.6,-22,0,-9
5601.61,-22,0,-9
5601.62,-22,0,-9
5601.63,-22,0,-9
5601.64,-22,0,-9
5601.65,-22,0,-9
5601.66,-22,1,-9
5601.67,-22,1,-9
5601.68,-22,1,-9
5601.69,-22,1,-9
5601.7,-22,2,-9
5601.71,-22,2,-9
5601.73,-23,2,-8
5601.74,-23,2,-8
5601.75,-23,2,-8
5601.76,-24,2,-7
5601.77,-24,2,-7
5601.78,-24,1,-7
5601.79,-24,1,-7
5601.8,-24,1,-6
5601.81,-24,1,-6
5601.82,-24,1,-6
5601.83,-24,1,-6
5601.84,-23,0,-6
5601.85,-23,0,-6
5601.86,-23,0,-6
5601.87,-22,0,-5
5601.88,-22,-1,-5
5601.89,-21,-1,-5
5601.9,-21,-2,-5
5601.91,-21,-3,-5
5601.92,-21,-4,-5
5601.93,-22,-4,-4
5601.94,-23,-5,-4
5601.95,-24,-6,-4
5601.96,-24,-6,-4
5601.98,-25,-7,-4
5602.0,-26,-8,-3
5602.01,-27,-8,-4
5602.02,-27,-8,-4
5602.03,-28,-8,-4
5602.04,-28,-8,-4
5602.05,-28,-8,-4
5602.06,-28,-8,-4
5602.07,-29,-8,-5
5602.079,-29,-7,-5
5602.09,-29,-7,-5
5602.1,-29,-7,-5
5602.11,-29,-6,-5
5602.12,-30,-6,-5
5602.13,-30,-6,-5
5602.14,-31,-5,-4
5602.15,-32,-4,-3
5602.16,-33,-4,-2
5602.17,-34,-3,-2
5602.18,-35,-3,-1
5602.19,-35,-2,0
5602.2,-36,-2,0
5602.21,-36,-2,1
5602.22,-36,-2,2
5602.23,-35,-2,3
5602.24,-35,-2,3
