measurement_time,x_axis,y_axis,z_axis
5743.02,-967,4,-52
5743.03,-966,0,-51
5743.04,-958,3,-49
5743.05,-964,0,-54
5743.06,-975,2,-51
5743.07,-978,1,-53
5743.08,-992,0,-48
5743.09,-996,3,-51
5743.1,-1020,2,-48
5743.11,-1028,8,-42
5743.12,-1028,9,-38
5743.13,-1022,16,-33
5743.15,-1041,19,-21
5743.16,-1035,18,-22
5743.17,-1034,13,-24
5743.18,-1025,22,-31
5743.19,-1022,6,-36
5743.2,-1027,2,-38
5743.21,-1020,3,-45
5743.22,-1018,3,-44
5743.23,-1010,-1,-52
5743.24,-999,-2,-52
5743.25,-1004,-5,-56
5743.26,-1007,-5,-58
5743.27,-1022,-11,-56
5743.28,-1033,-5,-60
5743.29,-1038,-9,-62
5743.3,-1046,-5,-66
5743.31,-1039,-7,-61
5743.32,-1029,-7,-63
5743.33,-1023,-2,-65
5743.34,-1009,-6,-66
5743.35,-1004,-1,-60
5743.36,-1000,3,-56
5743.37,-1003,-2,-51
5743.38,-1001,2,-54
5743.39,-1004,6,-54
5743.41,-995,2,-61
5743.42,-1004,6,-69
5743.43,-1001,7,-72
5743.45,-1011,1,-75
5743.46,-1018,5,-89
5743.47,-1015,7,-77
5743.48,-1017,12,-80
5743.49,-1013,11,-83
5743.5,-1000,9,-80
5743.51,-993,7,-81
5743.519,-989,7,-74
5743.53,-994,8,-73
5743.54,-992,10,-71
5743.55,-976,14,-75
5743.56,-969,13,-72
5743.57,-942,18,-74
5743.58,-915,23,-68
5743.59,-914,18,-75
5743.6,-901,23,-81
5743.61,-921,16,-79
5743.62,-938,10,-82
5743.63,-974,8,-84
5743.64,-1001,5,-83
5743.65,-1027,7,-90
5743.66,-1041,8,-88
5743.68,-1038,18,-84
5743.69,-1022,20,-74
5743.7,-1007,22,-83
5743.71,-982,16,-63
5743.72,-985,13,-68
5743.73,-981,5,-65
5743.74,-961,0,-66
5743.75,-954,0,-65
5743.76,-932,0,-66
5743.77,-933,-5,-76
5743.78,-942,-2,-72
5743.79,-966,0,-75
5743.8,-1005,0,-84
5743.81,-1036,-3,-87
5743.82,-1059,0,-92
5743.83,-1063,0,-95
5743.84,-1051,0,-96
5743.85,-1032,0,-90
5743.86,-1009,9,-77
5743.87,-998,13,-73
5743.88,-980,18,-57
5743.89,-973,18,-49
5743.9,-977,15,-45
5743.91,-960,15,-40
5743.92,-962,21,-43
5743.94,-920,13,-53
5743.95,-914,5,-56
5743.96,-922,5,-64
5743.98,-947,5,-73
5743.99,-976,6,-67
5744.0,-1019,8,-76
5744.01,-1037,1,-71
5744.02,-1030,4,-79
5744.03,-1015,7,-81
5744.04,-985,12,-80
5744.05,-970,11,-81
5744.06,-949,10,-68
5744.07,-933,13,-68
5744.08,-948,18,-49
5744.09,-964,26,-45
5744.1,-978,29,-44
5744.11,-994,29,-38
5744.12,-1010,30,-48
5744.13,-1008,27,-48
5744.14,-1009,27,-56
5744.15,-1013,26,-51
5744.159,-1019,22,-61
5744.17,-1022,22,-61
5744.18,-1016,29,-69
5744.19,-1005,25,-66
5744.21,-1012,25,-74
5744.22,-1020,29,-70
5744.23,-1026,28,-69
5744.24,-1028,21,-54
5744.25,-1022,29,-56
5744.26,-1011,31,-37
5744.27,-997,30,-53
5744.28,-979,30,-42
5744.29,-958,24,-60
5744.3,-951,29,-62
5744.31,-964,23,-70
5744.32,-982,15,-69
5744.33,-1004,14,-79
5744.34,-1017,21,-73
5744.35,-1034,23,-77
5744.36,-1038,29,-75
5744.37,-1066,31,-72
5744.38,-1069,21,-74
5744.39,-1074,14,-69
5744.4,-1050,17,-81
5744.41,-1036,7,-68
5744.42,-988,13,-72
5744.43,-973,20,-68
5744.44,-958,27,-50
5744.45,-962,25,-51
5744.47,-1010,23,-54
5744.48,-1046,22,-39
5744.49,-1062,30,-39
5744.51,-1060,29,-23
5744.52,-1060,22,-40
5744.53,-1035,25,-22
5744.54,-1011,20,-33
5744.55,-996,14,-43
5744.56,-975,10,-24
5744.57,-956,6,-46
5744.58,-950,10,-37
5744.59,-954,4,-43
5744.6,-971,6,-35
5744.61,-979,5,-38
5744.62,-971,3,-31
5744.63,-985,0,-26
5744.64,-986,2,-33
5744.65,-987,3,-24
5744.66,-976,-1,-39
5744.67,-956,0,-24
5744.68,-932,2,-43
5744.69,-915,0,-30
5744.7,-906,0,-47
5744.71,-894,-1,-42
5744.72,-874,-1,-50
5744.74,-877,-2,-51
5744.75,-870,0,-46
5744.76,-877,14,-42
5744.77,-893,11,-40
5744.78,-904,23,-29
5744.79,-918,26,-42
5744.799,-938,14,-28
5744.81,-957,11,-46
5744.82,-959,11,-43
5744.83,-931,4,-44
5744.84,-929,10,-37
5744.85,-915,3,-44
5744.86,-902,5,-44
5744.87,-918,2,-44
5744.88,-930,0,-49
5744.89,-953,-1,-39
5744.9,-963,1,-45
5744.91,-991,0,-44
5744.92,-986,9,-41
5744.93,-970,15,-44
5744.94,-968,12,-46
5744.95,-954,5,-47
5744.96,-971,4,-43
5744.97,-991,-1,-49
5744.98,-1011,0,-49
5745.0,-1051,15,-39
5745.01,-1073,3,-47
5745.02,-1078,0,-37
5745.04,-1073,0,-54
5745.05,-1049,1,-41
5745.06,-1015,0,-45
5745.07,-998,4,-44
5745.08,-984,1,-39
5745.09,-994,12,-40
5745.1,-1017,0,-45
5745.11,-1034,-1,-42
5745.12,-1057,0,-49
5745.13,-1049,0,-53
5745.14,-1046,1,-42
5745.15,-1038,13,-43
5745.16,-1027,11,-29
5745.17,-1027,13,-43
5745.18,-1031,17,-34
5745.19,-1034,11,-34
5745.2,-1018,6,-37
5745.21,-1012,-2,-33
5745.22,-1006,3,-33
5745.23,-999,4,-30
5745.24,-1007,6,-33
5745.25,-1014,10,-31
5745.27,-1037,13,-31
5745.28,-1048,13,-40
5745.29,-1073,10,-29
5745.3,-1076,9,-39
5745.31,-1068,4,-32
5745.32,-1050,0,-32
5745.33,-1034,2,-31
5745.34,-1035,0,-25
5745.35,-1029,-1,-32
5745.36,-1030,-4,-22
5745.37,-1054,-4,-33
5745.38,-1064,-8,-19
5745.39,-1087,-13,-30
5745.4,-1085,-12,-32
5745.41,-1089,-9,-27
5745.42,-1083,-14,-27
5745.43,-1083,-16,-27
5745.439,-1069,-13,-22
5745.45,-1068,-8,-22
5745.46,-1072,-5,-14
5745.47,-1074,5,-18
5745.48,-1085,-2,-16
5745.49,-1100,-13,-41
5745.5,-1117,-6,-44
5745.51,-1111,-17,-53
5745.53,-1072,-18,-52
5745.54,-1057,-17,-78
5745.55,-1058,-28,-62
5745.56,-1071,-23,-57
5745.58,-1090,-33,-44
5745.59,-1085,-21,-44
5745.6,-1080,-22,-58
5745.61,-1065,-42,-48
5745.62,-1051,-58,-52
5745.63,-1020,-65,-52
5745.64,-998,-69,-37
5745.65,-965,-63,-67
5745.66,-955,-77,-52
5745.67,-963,-74,-59
5745.68,-982,-75,-54
5745.69,-996,-70,-47
5745.7,-1011,-64,-54
5745.71,-1018,-41,-58
5745.72,-1016,-46,-58
5745.73,-1013,-55,-70
5745.74,-1023,-63,-61
5745.75,-1015,-59,-67
5745.76,-1019,-63,-61
5745.77,-1019,-72,-66
5745.78,-1022,-70,-66
5745.8,-1015,-66,-63
5745.81,-1016,-72,-51
5745.82,-1012,-77,-60
5745.83,-1016,-79,-56
5745.84,-1037,-74,-58
5745.85,-1032,-74,-55
5745.86,-1036,-71,-51
5745.87,-1023,-63,-57
5745.88,-1028,-56,-48
5745.89,-1027,-37,-44
5745.9,-1031,-36,-44
5745.91,-1048,-30,-34
5745.92,-1051,-22,-38
5745.93,-1048,-20,-27
5745.94,-1041,-1,-38
5745.95,-1019,1,-36
5745.96,-1004,12,-44
5745.97,-994,4,-44
5745.98,-991,12,-44
5745.99,-998,-1,-39
5746.0,-1004,-5,-44
5746.01,-1027,-8,-38
5746.02,-1028,-7,-43
5746.03,-1039,-20,-43
5746.04,-1045,-26,-44
5746.06,-1034,-37,-48
5746.07,-1043,-53,-46
5746.079,-1029,-60,-34
5746.09,-1027,-80,-44
5746.11,-1032,-90,-44
5746.12,-1023,-97,-56
5746.13,-1019,-122,-49
5746.14,-1013,-127,-52
5746.15,-1012,-133,-55
5746.16,-993,-131,-63
5746.17,-979,-126,-61
5746.18,-995,-133,-41
5746.19,-1004,-150,-28
5746.2,-1019,-147,-41
5746.21,-1027,-148,-44
5746.22,-1019,-150,-50
5746.23,-1031,-141,-43
5746.24,-1017,-135,-46
5746.25,-1012,-132,-41
5746.26,-1015,-134,-32
5746.27,-1022,-141,-38
5746.28,-1056,-129,-25
5746.29,-1057,-130,-56
5746.3,-1060,-126,-20
5746.31,-1050,-115,-44
5746.33,-1048,-101,-35
5746.34,-1040,-99,-42
5746.35,-1018,-95,-36
5746.36,-1004,-88,-47
5746.37,-1023,-95,-20
5746.38,-1030,-74,-25
5746.39,-1068,-93,-22
5746.4,-1090,-87,-13
5746.41,-1108,-84,-27
5746.42,-1125,-86,0
5746.43,-1102,-83,-12
5746.44,-1088,-90,-7
5746.45,-1063,-89,-3
5746.46,-1042,-88,-22
5746.47,-1041,-90,-5
5746.48,-1041,-93,-21
5746.49,-1049,-100,-7
5746.5,-1054,-102,-15
5746.51,-1050,-97,-8
5746.52,-1049,-99,2
5746.53,-1027,-94,-2
5746.54,-1021,-86,16
5746.55,-997,-78,8
5746.56,-1006,-77,28
5746.57,-1001,-71,20
5746.59,-1022,-68,34
5746.6,-1037,-72,29
5746.61,-1054,-62,45
5746.62,-1057,-64,27
5746.64,-1060,-78,30
5746.65,-1040,-71,25
5746.66,-1039,-81,17
5746.67,-1031,-77,21
5746.68,-1008,-72,20
5746.69,-997,-85,22
5746.7,-975,-81,22
5746.71,-976,-84,20
5746.719,-965,-79,13
5746.73,-963,-89,16
5746.74,-961,-89,8
5746.75,-966,-94,14
5746.76,-973,-89,10
5746.77,-970,-86,12
5746.78,-980,-80,26
5746.79,-983,-79,2
5746.8,-974,-89,26
5746.81,-968,-85,22
5746.82,-970,-88,0
5746.83,-982,-81,41
5746.84,-978,-72,-6
5746.86,-984,-60,-6
5746.87,-1000,-59,48
5746.88,-986,-48,10
5746.89,-997,-45,25
5746.9,-1004,-42,28
5746.91,-998,-53,16
5746.92,-992,-48,47
5746.93,-983,-44,8
5746.94,-990,-43,53
5746.95,-1002,-44,13
5746.96,-1001,-46,51
5746.97,-983,-48,22
5746.98,-994,-54,47
5746.99,-973,-53,26
5747.0,-968,-52,44
5747.01,-970,-45,36
5747.02,-978,-48,41
5747.03,-994,-46,33
5747.04,-1001,-42,33
5747.05,-1021,-36,44
5747.06,-1039,-18,29
5747.07,-1024,-6,34
5747.08,-1002,-1,21
5747.09,-991,10,23
5747.11,-980,17,15
5747.12,-1010,10,16
5747.13,-1006,11,15
5747.14,-1028,0,17
5747.15,-1029,6,18
5747.17,-1010,5,24
5747.18,-987,5,22
5747.19,-972,10,8
5747.2,-957,2,20
5747.21,-945,3,17
5747.22,-953,0,18
5747.23,-950,-3,20
5747.24,-951,3,16
5747.25,-972,0,17
5747.26,-962,2,20
5747.27,-964,3,23
5747.28,-965,12,25
5747.29,-968,4,19
5747.3,-987,18,22
5747.31,-967,19,21
5747.32,-982,21,4
5747.33,-974,28,4
5747.34,-987,30,1
5747.35,-995,29,-9
5747.359,-1004,31,0
5747.38,-1019,39,-2
5747.39,-1018,30,6
5747.4,-982,31,-18
5747.41,-981,37,0
5747.42,-960,38,-7
5747.43,-961,36,-10
5747.44,-967,33,-6
5747.45,-970,36,-10
5747.46,-968,28,-6
5747.47,-974,19,-6
5747.48,-967,17,4
5747.49,-958,13,-1
5747.5,-951,5,-3
5747.51,-937,5,-12
5747.52,-934,18,-2
5747.53,-945,15,-14
5747.54,-949,16,-17
5747.55,-972,14,-17
5747.56,-975,18,-22
5747.57,-982,18,-24
5747.58,-980,14,-23
5747.59,-978,18,-22
5747.6,-982,9,-29
5747.61,-983,13,-27
5747.62,-980,13,-22
5747.64,-976,19,-18
5747.65,-974,22,-11
5747.66,-958,22,-16
5747.67,-968,21,-6
5747.68,-977,15,-17
5747.7,-978,17,-15
5747.71,-974,14,-19
5747.72,-966,17,-19
5747.73,-978,21,-20
5747.74,-988,14,-22
5747.75,-978,22,-23
5747.76,-977,9,-22
5747.77,-977,9,-23
5747.78,-975,12,-27
5747.79,-973,14,-28
5747.8,-962,15,-26
5747.81,-954,12,-44
5747.82,-953,11,-39
5747.83,-946,6,-53
5747.84,-961,2,-52
5747.85,-946,3,-77
5747.86,-955,4,-85
5747.87,-958,5,-78
5747.88,-960,-7,-98
5747.89,-962,0,-76
5747.91,-969,-9,-82
5747.92,-975,-9,-69
5747.93,-958,-9,-91
5747.94,-956,-10,-49
5747.95,-922,-15,-96
5747.96,-913,-19,-62
5747.97,-892,-20,-90
5747.98,-882,-15,-76
5747.99,-872,-14,-78
5747.999,-884,-20,-82
5748.01,-902,-22,-76
5748.02,-910,-16,-87
5748.03,-937,-19,-73
5748.04,-937,-14,-91
5748.05,-951,-24,-68
5748.06,-949,-25,-101
5748.07,-945,-25,-68
5748.08,-924,-29,-86
5748.09,-923,-33,-73
5748.1,-920,-26,-79
5748.11,-906,-22,-83
5748.12,-918,-22,-67
5748.13,-917,-28,-79
5748.14,-920,-25,-63
5748.15,-919,-28,-76
5748.17,-922,-39,-74
5748.18,-936,-41,-66
5748.19,-940,-44,-67
5748.2,-958,-47,-71
5748.21,-956,-44,-66
5748.23,-955,-38,-64
5748.24,-954,-39,-62
5748.25,-955,-45,-68
5748.26,-960,-49,-59
5748.27,-945,-47,-66
5748.28,-938,-51,-60
5748.29,-933,-47,-65
5748.3,-926,-46,-61
5748.31,-925,-48,-63
5748.32,-922,-46,-65
5748.33,-929,-49,-61
5748.34,-924,-43,-63
5748.35,-932,-45,-63
5748.36,-950,-52,-63
5748.37,-963,-53,-66
5748.38,-964,-50,-59
5748.39,-977,-45,-67
5748.4,-1011,-53,-64
5748.41,-1014,-45,-64
5748.42,-1034,-43,-66
5748.44,-1057,-47,-66
5748.45,-1054,-46,-62
5748.46,-1048,-49,-64
5748.47,-1041,-44,-66
5748.48,-1022,-39,-64
5748.49,-1017,-42,-61
5748.5,-1023,-39,-62
5748.51,-1018,-33,-62
5748.52,-1027,-33,-61
5748.53,-1036,-26,-62
5748.54,-1039,-32,-59
5748.55,-1044,-26,-65
5748.56,-1049,-22,-60
5748.57,-1050,-16,-63
5748.58,-1060,-24,-62
5748.59,-1065,-28,-66
5748.6,-1059,-28,-63
5748.61,-1061,-32,-67
5748.62,-1048,-36,-64
5748.63,-1041,-34,-60
5748.639,-1029,-31,-65
5748.65,-1027,-33,-61
5748.66,-1036,-35,-64
5748.67,-1029,-34,-68
5748.68,-1021,-30,-58
5748.7,-1018,-37,-66
5748.71,-1016,-31,-65
5748.72,-1004,-37,-66
5748.73,-995,-40,-64
5748.74,-980,-38,-60
5748.75,-967,-45,-58
5748.77,-971,-48,-60
5748.78,-961,-44,-56
5748.79,-963,-45,-61
5748.8,-960,-44,-54
5748.81,-966,-45,-58
5748.82,-958,-43,-56
5748.83,-960,-44,-60
5748.84,-954,-43,-61
5748.85,-949,-37,-56
5748.86,-937,-44,-57
5748.87,-923,-41,-59
5748.88,-923,-44,-54
5748.89,-920,-44,-55
5748.9,-926,-40,-54
5748.91,-934,-40,-52
5748.92,-932,-44,-52
5748.93,-934,-50,-46
5748.94,-937,-46,-53
5748.95,-933,-48,-50
5748.97,-926,-52,-40
5748.98,-928,-57,-40
5748.99,-931,-54,-46
5749.0,-934,-49,-34
5749.01,-932,-51,-39
5749.02,-923,-51,-36
5749.03,-921,-50,-33
5749.04,-916,-55,-32
5749.05,-909,-54,-32
5749.06,-920,-51,-42
5749.07,-911,-53,-36
5749.08,-923,-58,-35
5749.09,-934,-52,-36
5749.1,-927,-57,-32
5749.11,-936,-57,-34
5749.12,-936,-55,-27
5749.13,-940,-55,-25
5749.14,-950,-56,-24
5749.15,-965,-62,-28
5749.16,-962,-49,-34
5749.17,-970,-54,-35
5749.18,-978,-46,-51
5749.19,-1003,-51,-41
5749.2,-1006,-55,-43
5749.21,-1002,-56,-41
5749.23,-953,-44,-47
5749.24,-937,-50,-33
5749.25,-921,-59,-37
5749.26,-911,-52,-39
5749.27,-901,-49,-37
5749.279,-914,-50,-41
5749.3,-920,-58,-34
5749.31,-937,-64,-28
5749.32,-930,-60,-26
5749.33,-935,-63,-22
5749.34,-936,-58,-21
5749.35,-941,-66,-16
5749.36,-925,-60,-20
5749.37,-934,-64,-8
5749.38,-933,-60,-13
5749.39,-922,-59,-7
5749.4,-915,-64,-9
5749.41,-910,-66,-11
5749.42,-896,-68,-7
5749.43,-890,-65,-14
5749.44,-893,-62,-6
5749.45,-899,-66,-15
5749.46,-914,-69,-15
5749.47,-929,-64,-17
5749.48,-929,-59,-15
5749.5,-939,-66,-12
5749.51,-947,-66,-8
5749.52,-924,-65,-3
5749.53,-937,-70,-1
5749.54,-938,-68,-3
5749.55,-945,-63,5
5749.56,-954,-65,4
5749.57,-987,-61,11
5749.58,-992,-67,14
5749.59,-1005,-69,13
5749.6,-1008,-68,13
5749.61,-1001,-72,16
5749.62,-997,-66,18
5749.63,-986,-65,18
5749.64,-982,-69,10
5749.65,-981,-73,6
5749.66,-974,-73,5
5749.67,-964,-70,2
5749.68,-959,-68,0
5749.69,-952,-70,-2
5749.7,-966,-68,-1
5749.71,-980,-66,-2
5749.72,-1015,-72,-7
5749.73,-1032,-67,-2
5749.74,-1062,-68,-4
5749.76,-1091,-66,-7
5749.77,-1087,-68,-1
5749.78,-1082,-65,-1
5749.79,-1080,-69,0
5749.8,-1079,-70,0
5749.81,-1078,-68,1
5749.83,-1097,-63,0
5749.84,-1115,-64,0
5749.85,-1119,-68,-1
5749.86,-1126,-70,3
5749.87,-1116,-81,0
5749.88,-1105,-78,0
5749.89,-1111,-92,-6
5749.9,-1109,-86,0
5749.91,-1114,-90,-10
5749.919,-1124,-87,1
5749.93,-1125,-89,-10
5749.94,-1116,-90,-8
5749.95,-1114,-83,-4
5749.96,-1091,-88,-8
5749.97,-1063,-93,-4
5749.98,-1057,-94,-7
5749.99,-1060,-88,-15
5750.0,-1071,-96,-21
5750.01,-1087,-92,-20
5750.03,-1101,-99,-22
5750.04,-1098,-112,-31
5750.05,-1105,-106,-24
5750.06,-1101,-111,-27
5750.07,-1108,-111,-29
5750.08,-1108,-111,-33
5750.09,-1105,-104,-29
5750.1,-1097,-93,-24
5750.11,-1094,-89,-28
5750.12,-1084,-85,-17
5750.13,-1082,-74,-17
5750.14,-1078,-71,-12
5750.15,-1069,-70,-6
5750.16,-1053,-45,10
5750.17,-1046,-38,2
5750.18,-1049,0,21
5750.19,-1049,-7,11
5750.2,-1048,-9,15
5750.21,-1049,45,14
5750.22,-1049,96,71
5750.23,-1029,105,48
5750.24,-1009,127,54
5750.25,-994,147,46
5750.26,-996,186,52
5750.27,-1011,218,52
5750.29,-1064,206,56
5750.3,-1057,219,52
5750.31,-1083,223,32
5750.32,-1058,205,37
5750.33,-1044,199,61
5750.34,-1027,206,38
5750.36,-1006,215,40
5750.37,-990,198,38
5750.38,-972,158,32
5750.39,-974,141,43
5750.4,-983,138,24
5750.41,-1000,105,51
5750.42,-1000,57,31
5750.43,-1018,27,19
5750.44,-1002,28,16
5750.45,-989,9,34
5750.46,-969,-25,20
5750.47,-968,-60,25
5750.48,-961,-63,22
5750.49,-981,-89,27
5750.5,-998,-92,29
5750.51,-1005,-104,32
5750.52,-1004,-121,24
5750.53,-988,-128,18
5750.54,-974,-130,17
5750.559,-935,-138,10
5750.57,-918,-122,7
5750.58,-914,-111,-6
5750.59,-932,-113,8
5750.6,-920,-116,8
5750.61,-932,-113,10
5750.62,-943,-110,13
5750.63,-933,-106,10
5750.64,-930,-104,6
5750.65,-937,-114,13
5750.66,-948,-109,21
5750.67,-957,-92,20
5750.68,-969,-86,24
5750.69,-976,-83,20
5750.7,-962,-74,42
5750.71,-949,-56,32
5750.72,-964,-44,38
5750.73,-923,-35,37
5750.74,-922,-14,45
5750.75,-922,5,52
5750.76,-921,9,54
5750.77,-923,13,57
5750.78,-930,37,69
5750.79,-946,51,78
5750.8,-976,66,89
5750.82,-996,74,89
5750.83,-1009,85,82
5750.84,-1005,95,108
5750.85,-1004,97,100
5750.86,-995,88,102
5750.87,-997,90,100
5750.89,-986,93,103
5750.9,-978,82,104
5750.91,-982,81,99
5750.92,-980,80,96
5750.93,-1001,60,100
5750.94,-973,64,94
5750.95,-974,60,96
5750.96,-976,48,89
5750.97,-979,41,88
5750.98,-984,22,88
5750.99,-988,3,75
5751.0,-1012,0,71
5751.01,-1012,-17,65
5751.02,-1013,-14,68
5751.03,-1018,-14,56
5751.04,-1003,-25,73
5751.05,-972,-29,52
5751.06,-965,-37,54
5751.07,-962,-25,55
5751.09,-956,-26,46
5751.1,-946,-37,41
5751.11,-977,-41,46
5751.12,-977,-48,31
5751.13,-971,-44,31
5751.14,-1003,-36,30
5751.15,-1019,-44,32
5751.16,-1021,-43,21
5751.17,-1027,-35,38
5751.18,-1011,-47,28
5751.19,-1004,-40,46
5751.199,-987,-26,32
5751.21,-983,-51,29
5751.22,-985,-35,39
5751.23,-998,-21,29
5751.24,-989,-47,32
5751.25,-980,-39,42
5751.26,-972,-27,27
5751.27,-972,-36,42
5751.28,-972,-29,46
5751.29,-982,-28,28
5751.3,-998,-23,53
5751.31,-994,-28,28
5751.32,-998,-17,44
5751.33,-987,-17,36
5751.35,-983,-18,45
5751.36,-961,-14,34
5751.37,-954,-7,38
5751.38,-960,-17,44
5751.39,-977,-22,36
5751.4,-990,-22,32
5751.41,-983,-22,34
5751.43,-981,-20,34
5751.44,-989,-22,38
5751.45,-964,-25,38
5751.46,-940,-25,44
5751.47,-940,-29,40
5751.48,-937,-30,37
5751.49,-945,-29,41
5751.5,-947,-30,38
5751.51,-959,-31,41
5751.52,-966,-38,36
5751.53,-959,-39,38
5751.54,-955,-44,41
5751.55,-949,-46,40
5751.56,-944,-44,45
5751.57,-941,-48,32
5751.58,-934,-35,40
5751.59,-935,-45,38
5751.6,-937,-48,41
5751.62,-948,-59,33
5751.63,-953,-57,41
5751.64,-981,-64,36
5751.65,-964,-51,47
5751.66,-975,-58,36
5751.67,-963,-55,41
5751.68,-968,-58,39
5751.69,-964,-60,41
5751.7,-968,-63,48
5751.71,-953,-57,43
5751.72,-954,-63,48
5751.73,-947,-58,49
5751.74,-966,-54,44
5751.75,-959,-55,47
5751.76,-951,-58,48
5751.77,-950,-59,50
5751.78,-949,-62,50
5751.79,-960,-57,48
5751.8,-962,-57,52
5751.81,-961,-61,51
5751.82,-969,-62,49
5751.83,-991,-65,42
5751.839,-998,-65,44
5751.85,-997,-61,44
5751.86,-974,-57,40
5751.88,-965,-56,39
5751.89,-956,-56,36
5751.9,-955,-52,36
5751.91,-964,-51,38
5751.92,-963,-58,34
5751.93,-960,-61,32
5751.94,-968,-66,36
5751.96,-970,-64,36
5751.97,-968,-66,38
5751.98,-976,-66,39
5751.99,-979,-72,37
5752.0,-977,-64,35
5752.01,-977,-69,39
5752.02,-970,-73,43
5752.03,-975,-67,34
5752.04,-975,-70,44
5752.05,-967,-70,44
5752.06,-970,-68,43
5752.07,-967,-67,45
5752.08,-965,-62,50
5752.09,-961,-62,53
5752.1,-969,-54,49
5752.11,-964,-47,48
5752.12,-980,-48,48
5752.13,-965,-39,50
5752.15,-975,-25,51
5752.16,-961,-21,50
5752.17,-945,-20,51
5752.18,-949,-12,49
5752.19,-943,-14,51
5752.2,-935,-15,51
5752.21,-933,-13,57
5752.22,-931,0,52
5752.23,-948,-4,61
5752.24,-945,-14,52
5752.25,-944,4,55
5752.26,-937,-6,43
5752.27,-929,27,53
5752.28,-925,30,50
5752.29,-933,14,38
5752.3,-908,19,46
5752.31,-900,29,40
5752.32,-904,51,47
5752.33,-907,43,39
5752.34,-905,31,53
5752.35,-907,38,41
5752.36,-909,39,47
5752.37,-909,40,45
5752.38,-899,41,43
5752.39,-894,32,47
5752.41,-904,17,44
5752.42,-894,-10,40
5752.43,-910,-35,40
5752.44,-939,-42,31
5752.45,-921,-59,38
5752.46,-924,-55,27
5752.47,-925,-76,34
5752.49,-910,-88,35
5752.5,-909,-89,31
5752.51,-913,-86,30
5752.52,-935,-85,30
5752.53,-939,-84,21
5752.54,-952,-72,39
5752.55,-942,-78,18
5752.56,-931,-75,31
5752.57,-939,-83,28
5752.58,-931,-89,17
5752.59,-940,-98,25
5752.6,-925,-109,19
5752.61,-916,-114,24
5752.62,-902,-117,22
5752.63,-924,-111,20
5752.64,-906,-115,20
5752.65,-935,-110,21
5752.66,-958,-115,16
5752.68,-946,-85,28
5752.69,-958,-94,47
5752.7,-951,-80,26
5752.71,-956,-85,46
5752.72,-943,-82,44
5752.73,-929,-76,48
5752.74,-915,-77,56
5752.75,-927,-75,55
5752.76,-920,-82,61
5752.77,-940,-81,65
5752.78,-959,-84,64
5752.79,-984,-86,59
5752.8,-978,-80,60
5752.81,-963,-88,49
5752.82,-940,-94,42
5752.83,-914,-101,32
5752.84,-907,-103,27
5752.85,-908,-111,19
5752.86,-910,-111,18
5752.87,-926,-112,8
5752.88,-937,-111,12
5752.89,-950,-112,10
5752.9,-957,-112,13
5752.91,-958,-117,18
5752.92,-944,-121,15
5752.94,-955,-123,16
5752.95,-972,-123,9
5752.96,-982,-117,9
5752.97,-999,-131,-1
5752.98,-1001,-122,0
5752.99,-988,-129,0
5753.0,-970,-133,0
5753.02,-959,-134,-1
5753.03,-942,-134,-10
5753.04,-940,-131,-2
5753.05,-946,-134,-7
5753.06,-960,-138,-6
5753.07,-970,-136,-3
5753.08,-985,-148,-2
5753.09,-985,-148,-10
5753.1,-971,-137,-8
5753.11,-960,-137,-17
5753.119,-938,-131,-26
5753.13,-933,-133,-33
5753.14,-937,-132,-44
5753.15,-927,-136,-44
5753.16,-930,-146,-42
5753.17,-932,-138,-47
5753.18,-933,-139,-47
5753.19,-937,-140,-57
5753.21,-934,-123,-64
5753.22,-941,-120,-65
5753.23,-938,-113,-69
5753.24,-935,-116,-68
5753.25,-945,-114,-70
5753.26,-946,-110,-74
5753.27,-964,-111,-82
5753.28,-952,-108,-79
5753.29,-939,-104,-78
5753.3,-915,-95,-77
5753.31,-906,-94,-81
5753.32,-900,-89,-89
5753.33,-900,-83,-86
5753.34,-908,-81,-89
5753.35,-921,-79,-92
5753.36,-950,-62,-89
5753.37,-963,-66,-96
5753.38,-973,-60,-90
5753.39,-974,-64,-86
5753.4,-968,-63,-87
5753.41,-959,-69,-85
5753.42,-958,-72,-80
5753.43,-947,-69,-86
5753.44,-948,-66,-79
5753.45,-947,-69,-80
5753.47,-960,-62,-81
5753.48,-969,-68,-82
5753.49,-978,-74,-82
5753.5,-994,-74,-81
5753.51,-1005,-83,-80
5753.52,-1020,-91,-84
5753.53,-1045,-92,-87
5753.55,-1061,-98,-81
5753.56,-1060,-99,-79
5753.57,-1054,-109,-87
5753.58,-1049,-108,-88
5753.59,-1042,-105,-89
5753.6,-1027,-101,-93
5753.61,-1002,-89,-87
5753.62,-995,-83,-89
5753.63,-993,-71,-83
5753.64,-1003,-66,-86
5753.65,-1006,-62,-77
5753.66,-999,-56,-88
5753.67,-998,-52,-83
5753.68,-994,-52,-86
5753.69,-994,-52,-81
5753.7,-988,-49,-82
5753.71,-990,-44,-84
5753.72,-984,-41,-84
5753.74,-974,-36,-83
5753.75,-947,-33,-86
5753.759,-950,-35,-86
5753.77,-947,-27,-85
5753.78,-929,-33,-84
5753.79,-937,-27,-79
5753.8,-937,-30,-85
5753.81,-948,-27,-84
5753.82,-944,-22,-85
5753.83,-944,-27,-87
5753.84,-939,-25,-83
