packet_num,type,type_name,timestamp,x,y,z,temperature
401,1,gyro,10740000,-0.0024434609804302454,0.009773843921720982,-0.006108652334660292,24.0
402,1,gyro,10750000,-0.0024434609804302454,0.009773843921720982,-0.00733038317412138,24.0
403,1,gyro,10760000,-0.0024434609804302454,0.010995574295520782,-0.00733038317412138,24.0
404,1,gyro,10770000,-0.0024434609804302454,0.009773843921720982,-0.006108652334660292,24.0
405,1,gyro,10780000,-0.00366519158706069,0.010995574295520782,-0.00733038317412138,24.0
406,1,gyro,10790000,-0.00366519158706069,0.009773843921720982,-0.00733038317412138,24.0
407,1,gyro,10800000,-0.00366519158706069,0.009773843921720982,-0.00733038317412138,24.0
408,1,gyro,10810000,-0.00366519158706069,0.009773843921720982,-0.00733038317412138,24.0
425,1,gyro,10830000,-0.00366519158706069,0.010995574295520782,-0.006108652334660292,24.0
426,1,gyro,10840000,-0.00366519158706069,0.009773843921720982,-0.00733038317412138,24.0
427,1,gyro,10850000,-0.00366519158706069,0.009773843921720982,-0.006108652334660292,24.0
428,1,gyro,10860000,-0.00366519158706069,0.009773843921720982,-0.006108652334660292,24.0
429,1,gyro,10870000,-0.0024434609804302454,0.009773843921720982,-0.006108652334660292,24.0
430,1,gyro,10880000,-0.00366519158706069,0.010995574295520782,-0.006108652334660292,24.0
431,1,gyro,10890000,-0.00366519158706069,0.010995574295520782,-0.006108652334660292,24.0
432,1,gyro,10900000,-0.00366519158706069,0.009773843921720982,-0.00733038317412138,24.0
433,1,gyro,10910000,-0.00366519158706069,0.010995574295520782,-0.00733038317412138,24.0
434,1,gyro,10930000,-0.00366519158706069,0.010995574295520782,-0.00733038317412138,24.0
452,1,gyro,10970000,-0.0024434609804302454,0.009773843921720982,-0.00733038317412138,24.0
453,1,gyro,10980000,-0.00366519158706069,0.009773843921720982,-0.006108652334660292,24.0
454,1,gyro,10990000,-0.00366519158706069,0.010995574295520782,-0.006108652334660292,24.0
455,1,gyro,11000000,-0.0024434609804302454,0.009773843921720982,-0.006108652334660292,24.0
456,1,gyro,11010000,-0.0024434609804302454,0.009773843921720982,-0.00733038317412138,24.0
457,1,gyro,11020000,-0.00366519158706069,0.009773843921720982,-0.006108652334660292,24.0
458,1,gyro,11030000,-0.0024434609804302454,0.009773843921720982,-0.006108652334660292,24.0
459,1,gyro,11040000,-0.0024434609804302454,0.010995574295520782,-0.006108652334660292,24.0
460,1,gyro,11050000,-0.00366519158706069,0.010995574295520782,-0.006108652334660292,24.0
461,1,gyro,11060000,-0.0024434609804302454,0.009773843921720982,-0.006108652334660292,24.0
477,1,gyro,11080000,-0.0024434609804302454,0.009773843921720982,-0.00733038317412138,24.0
478,1,gyro,11090000,-0.0024434609804302454,0.009773843921720982,-0.006108652334660292,24.0
479,1,gyro,11100000,-0.0024434609804302454,0.010995574295520782,-0.00733038317412138,24.0
480,1,gyro,11110000,-0.0024434609804302454,0.009773843921720982,-0.00733038317412138,24.0
